date,flu,cough,fever,headache,lagnat,rashes,sipon,ubo,ecq,face-shield,Frontliners,masks,Quarantine,social-distancing,work-from-home
2021-02-08,74.58971311608433,71.67763797502636,70.96131873821501,77.3664074626058,0.0099341278347034,993.8608285972138,633.7542296076365,36.95014927934373,0.1213764811556975,93.38930304477311,61.59337767477404,90.95036692299746,80.88665015099207,0.0175301947689807,65.73494894729937
2021-02-09,61.68811476350106,73.66063988810767,88.94510668957713,71.61210114192437,0.0099345348472136,670.2828493484514,53.40507256100121,49.977779023419245,0.12102018328422,69.18520164979799,0.0099290229726831,102.13671876331028,63.895250784579794,0.0175236581402324,42.27936300160957
2021-02-10,63.70473285467763,88.75856298344974,79.28154810828448,66.26790407644211,0.0099349381584015,537.4954412724506,50.12214661290186,59.84198015664014,0.120666004254255,0.0102788841872326,37.76605180311012,71.71719370423392,87.7344302545421,0.0175171638948231,74.87393123250571
2021-02-11,50.78585900468144,80.65177939676737,63.958438975133454,84.32291855404364,0.0099353378140846,811.0480068102648,58.31500454775114,64.94249817151288,0.0092498916687275,63.41807616239437,57.65062992533844,107.40463836966902,78.11065593005387,0.0175107117439052,56.26541975259078
2021-02-12,53.79346515659673,77.59256314700174,70.97086050654379,79.62301327006234,69.55883852756111,1126.1944362215015,59.904810166042815,89.33809927507689,0.0092623207435399,0.0101801409201338,50.75130621511368,129.79853745066512,78.93279092414306,108.32898111534318,46.48374370568552
2021-02-13,70.68398085477651,65.47016568153566,96.93646226479098,77.18761143594799,0.0099387635162295,1050.8363204425723,67.72337666195473,55.8624790335604,0.0092954338198041,0.0101305972490106,0.0099626961857637,882.8702586523465,78.7143673740696,0.0174406841443045,53.50828440265412
2021-02-14,64.53735267140709,74.50378013189932,99.85363512479248,100.37453381764112,0.0099404503914258,1004.6806345114568,61.802279897061226,52.80531040800994,0.0093246417472579,47.39753969212132,0.0099728562132418,0.0187181832419863,76.4315189944122,0.0174029300271927,0.0099274804308864
2021-02-15,58.61112441957043,76.48389827551212,81.89353131939549,69.08794795682337,0.0099409568652766,1435.4652938802528,50.985087252220296,0.0101460655714469,0.0093536103157029,63.23996804346381,62.89089197693305,1585.7062714444069,87.55419441941154,0.0173655750012246,41.77314205940699
2021-02-16,71.4780854326514,71.4221825359262,92.3617267379991,67.20472265754289,0.0099414574010638,1481.0911916106502,75.4560631860288,64.87938846084789,0.0093849614705093,67.10314706935593,0.0099832845409874,1704.247232944817,91.42016626989016,0.1109997730989327,68.74045420681901
2021-02-17,46.655088288854486,71.43724807735342,86.918826402989,75.06698439651632,0.0099709742720911,1426.773573845549,65.62395233717517,56.723555451416615,0.0094134534785828,57.97946569044295,64.89458192319033,0.0221385862373849,91.1760260212191,0.0172776807281256,82.83876695723664
2021-02-18,65.48090937328836,82.46449035740687,78.91416915019931,68.19710995517369,7442.411149614441,1571.2939030360496,48.99245854681365,61.74033046411292,67.98002733083973,70.83895784032444,74.95018656421185,115.00405292760858,91.95729725339532,0.017249165230882,73.9890413539708
2021-02-19,46.60606820944073,66.50050174705284,59.22909733878217,58.06429013571829,1.3782242869656371,1352.2621929210866,43.11796081170955,46.521633697022295,45.4251333580636,53.77213750027106,47.97018352762242,97.0786942146773,95.78984108338716,0.1100844985734378,76.12446021139698
2021-02-20,98.7274769745918,80.56010018935768,80.2944492907237,93.09766604759336,10168.83229632266,1019.4185992660556,79.40889213228523,1081.3934182690869,0.0094912854507754,76.67494876117708,62.0217548016208,125.41278416603411,85.36944697551927,0.1097467821732676,0.0100185537138562
2021-02-21,94.69737405764118,75.48403964460793,79.99637960828649,99.15574117247937,13290.555689400651,83.91631255141411,83.29688889065261,818.9156374583943,0.0095187374686557,75.67797792491615,0.0100731946398061,0.0219493295767631,78.04675112918177,0.1094275218487927,62.12896300192753
2021-02-22,57.89048601901592,88.520187691172,76.99983529286665,75.09160764844434,1.2090043517144071,71.9480149534153,45.05642175293621,931.0775806994828,64.87161972373774,53.77178432833409,65.45017684472175,0.0218962685780532,83.90924940635031,0.1091411417918923,58.11329416004368
2021-02-23,32.33512914885742,96.51433565667276,73.98435211415449,65.0436521914896,5648.755913205633,49.013103417977405,0.0098000922743899,0.1385339980528366,0.0095669154873618,39.82806088832704,78.53617386435467,128.87692142695442,60.50238720735306,0.1088256896216006,69.12624394432737
2021-02-24,43.83944725464116,99.58399930348396,64.00009257051299,72.05386263615195,0.938738603740611,79.96705451735235,70.50873629692745,911.6906909120936,41.25262317425062,2925.6142937989907,77.50386811699815,104.63511311397728,84.48601777575928,846.3950194473343,2083.7771194050592
2021-02-25,36.29024151365216,85.48743061148737,90.00697901584563,84.03471690700894,0.7686761845349473,47.42132856235424,58.72689856657659,1143.1630693395105,0.0096140034436387,0.0099279379602815,87.54082458535675,169.60167909929055,96.31334813976412,0.1082006001099682,2219.8575227360643
2021-02-26,26.795895690272587,74.38925275251562,87.00988294530114,94.00898847944126,0.7664709201216867,56.90392449628822,65.58766608530651,1002.6218806977304,0.0096343345271001,66.55112921615058,0.0100585374418371,101.96398706000394,85.0689919935507,0.0168847064230693,64.50566761861059
2021-02-27,20.13815882109243,99.47939052936891,99.2065769408788,86.97749040146459,5200.125589804613,81.7260184602339,60.70156998832871,0.009877220499352,0.0096603834512366,53.66320479793908,54.313682029853375,0.021645854154929,98.67161405308916,1758.9482330866724,0.2126120826373788
2021-02-28,19.25511835304159,72.32917683010021,78.39727896706486,91.9475085764823,0.5960368708816841,70.38750631496517,46.139873944320016,75.01974951739763,61.99476403696368,65.61876658494714,0.0101600412554607,205.19519029528567,86.72901179370494,0.2088302499634113,156.27518805446385
2021-03-01,35.62196895312694,71.1539145078508,73.45844917823341,95.91614368067474,0.5943391149765488,65.90913677100643,44.18157849264041,75.97201393933268,0.0097765657915095,58.68517774826649,87.2952660793291,166.16315495993214,94.69005159074864,1761.6510099509376,79.54821042405298
2021-03-02,31.744899495194616,64.24466234247197,65.54331676757155,85.89867140955913,3318.8790661682765,67.06488662539671,62.848948999877024,2453.20592679279,0.0098031130802082,57.714891458951534,86.20710771995628,0.4308507118269993,74.03578415545851,0.0167156664323285,110.4112977925274
2021-03-03,15.462302312432504,60.29330144056358,65.56726094240784,77.8789228992647,4255.044402293854,54.95432723886072,90.6413544030172,47.18040889520301,0.0098302872572882,82.62865590919189,96.34048504955784,153.19776047616497,73.1057810685666,0.5155552401768322,105.7460316886178
2021-03-04,30.88923203061581,100.35401376567488,71.55577749988738,87.86923255567164,0.5893092879514237,68.42800085405489,74.8968545628716,88.42511545155465,66.03740484837618,42.825076828271584,84.09729911905274,132.78490506977906,81.06062241233604,0.51409863584163,122.54082606932695
2021-03-05,27.17144610647401,71.22451282848412,62.63624172251601,67.90641825984686,4407.371941256829,57.19665613873726,67.07745045079217,0.0098212320928792,0.0098821680484559,61.7703224601205,64.78772033989937,127.60549830732424,77.15414527211001,2207.519604525159,92.8959354205708
2021-03-06,22.36135153461821,84.04866423538117,90.68510469345024,93.89295997028827,0.5860017140352234,95.32288869890438,87.32011633471879,4211.166198921277,0.0099086425809967,0.0099947156062509,70.80119187182399,1491.8648752210352,84.12920423071648,0.2201457119180777,75.72450864041926
2021-03-07,26.33015449540549,82.07844992250999,86.36164451336256,78.92087563493843,2649.8289731170817,70.7486360899512,93.5671261741848,84.15964779915612,0.0099348866091389,82.95873486837255,0.0101057701927833,178.7878193333305,92.09972459746255,0.5098474575879905,131.11535368456603
2021-03-08,23.455425404482945,93.00251133544096,99.33473496923992,92.92119804428226,0.3721734304312739,68.08315514670632,89.76004080542033,65.5436631235954,98.8835306074941,45.97842765000319,90.87433792607683,0.2429338593250861,98.58597625278644,0.2189722492445557,127.79993793486275
2021-03-09,31.163770728479363,99.34122918409231,98.99285578125088,98.937751086284,2857.7949754188826,80.78602570574421,60.67667336773379,2716.935107924884,80.30787356289578,79.96568969367868,71.6848354897663,1332.568387456181,77.9426249459177,0.2183755480080564,89.14392876270873
2021-03-10,24.394869936856168,83.15379709248924,76.24863455500117,83.96789418220335,0.1688059958448719,50.157178229653205,1087.1786145169194,74.20846725865819,61.6312549997932,79.3454336099946,93.81543109980568,1737.622845617565,74.05002368520282,0.2177821593295218,131.9395396216386
2021-03-11,35.20514718003478,89.13554126477666,83.22411407164348,99.7033924005087,925.8691558218596,66.75061027218152,73.71353434737495,72.22073602882263,63.78415420262828,67.41218230161256,83.65876023952003,82.59531005716669,83.98434131111753,0.3890010181262379,111.7944128322425
2021-03-12,36.44189176890475,75.30729997178456,90.20636106841197,63.82260780571856,91.25685824811464,74.69789773592977,99.86955649485064,83.89613117035937,83.93114041007372,92.5378309022203,0.0100787344581678,1571.6494635395782,86.02224763409384,0.1173071591918187,93.25040911867347
2021-03-13,42.42509969166756,98.42250165181903,97.31244275676664,80.78773054873969,93.9941311828304,75.877933033859,97.85736919307016,97.42586297542404,99.68268855040247,78.45931200895296,0.0100701078209269,2367.435477711036,89.04990521928286,0.1169981691560886,0.0152598704242071
2021-03-14,30.53995893096567,76.82592255090853,98.93577458306464,88.76318593532828,83.68349309081115,97.49379080591994,61.8790510239115,66.2620427189037,99.625363910455,86.47540012440498,70.43019463624559,0.0853444218000738,90.10261981423264,0.116690877274033,131.00509704157022
2021-03-15,32.652500948335764,84.76607299655213,87.09911584908858,78.8062325807377,61.15590127901416,65.50117017220954,1249.9297755319994,71.14760467618679,99.35772000897116,56.31058619878311,0.0100534287341373,1279.6818730057946,98.63970757942629,0.2784704140354021,133.81930839656522
2021-03-16,38.5571449548038,75.95099795665928,83.19672561956273,90.79795203420456,36.70588394404925,60.77960962134355,62.69846998356493,2477.9691540894946,70.53177737314749,76.42188975678032,0.0100530352450249,1508.3887354053356,81.93684752100224,2332.8665100074804,103.22640883800456
